8.150610882035588e-12 [[(-43.33279239113035, 19.741824008994513, -10, 10), 9.137118102341361, 1.98, (12.078532811527499, -17.531714393894383, -10, 10), -35.50605874035617], [(12.078532811527499, -17.531714393894383, -10, 10), 5.2252691548902925, 1.98, (43.41594063600041, -25.561554323520674, -10, 10), -21.66110405415978], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.316295972477169e-12 [[(-33.90723613566236, 16.01688372500242, -10, 10), 8.46967687022674, 1.98, (8.210189079989972, 42.898963333573604, -10, 10), -35.56796678653971], [(8.210189079989972, 42.898963333573604, -10, 10), 1.8644596818199157, 1.98, (38.78460268636522, 36.45157789976279, -10, 10), -26.301129251324234], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.0530979799773666e-11 [[(-4.980256989496679, -13.800690867234644, -10, 10), 5.86217890497504, 1.98, (-42.20737753696243, 18.68172328044708, -10, 10), -11.9739883055893], [(-42.20737753696243, 18.68172328044708, -10, 10), 9.895753081805168, 1.98, (24.96365552784514, 36.584901934928205, -10, 10), -39.467492178538926], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.2946560347594621e-11 [[(-44.832910244941694, -23.31896545412533, -10, 10), 9.697300270253688, 1.98, (-30.981069860695275, 16.877901266169925, -10, 10), -19.863948650621168], [(-30.981069860695275, 16.877901266169925, -10, 10), 8.065137021034323, 1.98, (34.855541533348955, 38.17294364405666, -10, 10), -37.92186188165713], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.5315579142738725e-11 [[(-28.407517877965283, 14.780877479278908, -10, 10), 4.973776003056922, 1.98, (-44.46697597056154, -23.59064727680389, -10, 10), -36.346264749256555], [(-44.46697597056154, -23.59064727680389, -10, 10), 7.524313731829156, 1.98, (42.01009624724743, 35.24238034530054, -10, 10), -29.98965596824177], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.5654133638768424e-11 [[(14.01777786700893, -36.73437569892434, -10, 10), 6.10264602791978, 1.98, (-38.191204238729284, -17.515268933912786, -10, 10), -11.989373848099328], [(-38.191204238729284, -17.515268933912786, -10, 10), 9.935388095005067, 1.98, (39.537533976813556, 37.43820855093504, -10, 10), -36.98762193292065], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.7827409924133042e-11 [[(-4.057351090551031, -20.071005090435932, -10, 10), 1.4426317550418717, 1.98, (-41.286988301436566, -18.875740770347115, -10, 10), -9.820919661059607], [(-41.286988301436566, -18.875740770347115, -10, 10), 8.133285759664423, 1.98, (41.37324765150577, -34.81110487042618, -10, 10), -38.13739003776254], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.005355648384536e-11 [[(-41.164475400772325, 17.81992492219563, -10, 10), 9.364597075744042, 1.98, (41.37930378169061, -33.07356728336759, -10, 10), -36.49331002542793], [(41.37930378169061, -33.07356728336759, -10, 10), 6.862217203363629, 1.98, (-18.577891066501383, -49.03745214631948, -10, 10), -6.194700139836697], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.4757194532190502e-11 [[(-40.259920405346826, 47.454707128567605, -10, 10), 8.676207126840273, 1.98, (-23.10767059420884, -13.076301611319973, -10, 10), -20.629096134311837], [(-23.10767059420884, -13.076301611319973, -10, 10), 9.780752648945782, 1.98, (49.44579671780286, -43.16510548342484, -10, 10), -35.65089070192733], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
3.369873426200025e-11 [[(-23.87056864044016, 14.224393033313554, -10, 10), 8.380098070505511, 1.98, (28.183943234544927, -36.738560008500656, -10, 10), -39.49629702918376], [(28.183943234544927, -36.738560008500656, -10, 10), 7.794985131494736, 1.98, (3.736762007346528, -39.40106065289941, -10, 10), -5.014632818519422], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
3.658168189119949e-11 [[(-41.951714106485994, 18.36088473011387, -10, 10), 9.026928094444717, 1.98, (4.508903857836033, -38.93193273799663, -10, 10), -37.51826738823882], [(4.508903857836033, -38.93193273799663, -10, 10), 3.192656644350647, 1.98, (28.09989173821843, 36.09777865444816, -10, 10), -27.79732852901332], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.3029161548667048e-10 [[(-34.53614310514924, 16.11465013709982, -10, 10), 9.736981262550326, 1.98, (-3.264907101156145, 16.059888924913267, -10, 10), -37.83536467228717], [(-3.264907101156145, 16.059888924913267, -10, 10), 5.99118153577236, 1.98, (20.513109768174743, 35.76381597867964, -10, 10), -25.057244694484197], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.2257244986974805e-10 [[(-42.79694812743069, 17.849339166956412, -10, 10), 8.293429434245109, 1.98, (8.409077741130055, -30.714753574289343, -10, 10), -38.08040795329743], [(8.409077741130055, -30.714753574289343, -10, 10), 9.05511238791644, 1.98, (18.55081414146418, -48.85501550084342, -10, 10), -23.705696764590304], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.3077288037694797e-10 [[(-26.720825194022435, 19.643177746869313, -10, 10), 8.156002435389055, 1.98, (-36.7775409025043, -29.646444701338737, -10, 10), -21.581800161163322], [(-36.7775409025043, -29.646444701338737, -10, 10), 8.174558985872096, 1.98, (13.18338921003498, 14.48610943765296, -10, 10), -36.910717036007036], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.209586143441158e-10 [[(-26.201133758590224, -14.823473985210311, -10, 10), 8.00417982674278, 1.98, (6.958780370280227, 29.795234320626996, -10, 10), -36.07446789164274], [(6.958780370280227, 29.795234320626996, -10, 10), 6.3908407792710005, 1.98, (49.80773476427297, 36.764327426453846, -10, 10), -19.854668464653084], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.414387667431564e-10 [[(-20.191893991734112, 12.396154648936154, -10, 10), 9.67454972855337, 1.98, (6.597519452514122, -20.02148571408241, -10, 10), -36.85905397955248], [(6.597519452514122, -20.02148571408241, -10, 10), 3.3660711255778284, 1.98, (9.871432539455217, 15.526920533060174, -10, 10), -11.44922839483534], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.962524848326986e-10 [[(-38.981460537681635, -15.682786815184446, -10, 10), 5.829544380632983, 1.98, (-8.69352784242986, 12.931836137302966, -10, 10), -38.5654989888785], [(-8.69352784242986, 12.931836137302966, -10, 10), 6.37129828963975, 1.98, (33.61356809601147, 29.76657590420523, -10, 10), -26.887350870336462], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.0093631384161967e-09 [[(-23.126003991006417, -20.761556630556765, -10, 10), 9.643675447294187, 1.98, (24.92177385552229, -17.369557934744563, -10, 10), -39.29304612020705], [(24.92177385552229, -17.369557934744563, -10, 10), 3.327646917403069, 1.98, (-19.595256352644654, 30.02799898475448, -10, 10), -3.6902279884361944], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.5480687527042429e-09 [[(-47.70730748332399, -17.958980058586892, -10, 10), 8.162319728675454, 1.98, (-1.178651565236244, -36.02619837522635, -10, 10), -38.8091058686915], [(-1.178651565236244, -36.02619837522635, -10, 10), 6.306375740905778, 1.98, (-16.58959799157834, 28.59562295702873, -10, 10), -30.556528904373796], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.6665408103209527e-09 [[(-48.27522399534537, 26.07132810301771, -10, 10), 7.761950940491082, 1.98, (19.393006939118116, 16.820297103855133, -10, 10), -38.69005632472845], [(19.393006939118116, 16.820297103855133, -10, 10), 8.529661988951306, 1.98, (-20.842256977194097, 30.31742704864794, -10, 10), -15.33362470915735], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.899422011309485e-12 [[(-33.09846962479293, 16.47035133110599, -10, 10), 9.824904289952558, 1.98, (41.63806469455125, 34.9792368093201, -10, 10), -35.99981280000834], [(41.63806469455125, 34.9792368093201, -10, 10), 5.232577761680499, 1.98, (-46.808519205474155, -35.12542357782099, -10, 10), -4.6933100813530615], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
9.041678627189028e-12 [[(-22.94091505926582, 19.11500586055834, -10, 10), 1.6984179067126577, 1.98, (-26.20297132300211, -16.449272770060976, -10, 10), -10.222054054629274], [(-26.20297132300211, -16.449272770060976, -10, 10), 9.37380934326066, 1.98, (11.66197331973935, -19.861481243618574, -10, 10), -39.0438367847489], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.4502118065715838e-11 [[(-17.0670220417643, -13.537291989737543, -10, 10), 8.732202538420644, 1.98, (48.295302815523165, 30.139438034666544, -10, 10), -36.899698002291686], [(48.295302815523165, 30.139438034666544, -10, 10), 4.429412793095373, 1.98, (4.275469852032254, -25.97509862255507, -10, 10), -18.415511171702928], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.900361970945788e-11 [[(-30.56987732708715, 15.16995669301272, -10, 10), 8.504966490300594, 1.98, (18.44617981706761, -35.79574504533514, -10, 10), -38.02969082035177], [(18.44617981706761, -35.79574504533514, -10, 10), 6.761710809730284, 1.98, (8.224657570891026, 24.712983177512438, -10, 10), -19.215956789396184], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.9879201650230318e-11 [[(-41.26177795767077, 29.02133545619816, -10, 10), 6.123749046454186, 1.98, (-12.706697105429232, -17.961556377335373, -10, 10), -26.653682667028963], [(-12.706697105429232, -17.961556377335373, -10, 10), 8.276940599775255, 1.98, (39.776564799369574, 22.803009452494283, -10, 10), -38.85362488563781], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.4850517193213663e-11 [[(-39.2598350087396, 16.959667175536254, -10, 10), 8.891516117349619, 1.98, (4.963375204778686, -26.34680127276279, -10, 10), -39.75402127712095], [(4.963375204778686, -26.34680127276279, -10, 10), 3.3505854047922634, 1.98, (9.737377104455824, 42.979684256227834, -10, 10), -16.494471011764883], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.8020800032957734e-11 [[(-24.00857392369439, 13.08791055356069, -10, 10), 9.854268856689245, 1.98, (-2.3470174790564124, -41.55291190941867, -10, 10), -19.49193504322072], [(-2.3470174790564124, -41.55291190941867, -10, 10), 9.097256362036855, 1.98, (45.55932992641599, 23.955976599849073, -10, 10), -35.59373197424013], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
5.944895818386619e-11 [[(-19.14652461838493, -13.196973603459238, -10, 10), 9.331053549825096, 1.98, (10.683594076396874, 26.17999722123596, -10, 10), -37.022055310355825], [(10.683594076396874, 26.17999722123596, -10, 10), 2.473225046634503, 1.98, (1.9941948948008603, 20.55879162269756, -10, 10), -11.903133404043192], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.128492984580828e-11 [[(-7.969569991850555, 13.799199992973964, -10, 10), 5.10983052744648, 1.98, (-28.247045466356692, 19.879212073871244, -10, 10), -13.719847297222634], [(-28.247045466356692, 19.879212073871244, -10, 10), 9.313416630246836, 1.98, (46.16956959499389, -24.730353678901263, -10, 10), -33.56909858684415], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.524446646010692e-11 [[(-42.00248957073439, 17.325070594982805, -10, 10), 8.972094578661245, 1.98, (6.409161670035656, 36.11860331069687, -10, 10), -37.59434601528792], [(6.409161670035656, 36.11860331069687, -10, 10), 6.25332922598974, 1.98, (24.611615451889467, 43.145790675670334, -10, 10), -13.767846334196166], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
7.019858408168495e-11 [[(-24.14626745391334, 14.680116094170115, -10, 10), 5.67382301816834, 1.98, (-31.588868124820745, -37.172500029193124, -10, 10), -39.56190681181757], [(-31.588868124820745, -37.172500029193124, -10, 10), 8.003509962288287, 1.98, (47.56008485714892, 26.95915320778184, -10, 10), -28.132844196677027], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.6236607139034275e-10 [[(-18.33985037417599, 23.056976696218644, -10, 10), 6.415122324871234, 1.98, (-44.266284850952495, -19.593162979014, -10, 10), -23.18326713344449], [(-44.266284850952495, -19.593162979014, -10, 10), 9.561820375033275, 1.98, (48.27703399557557, -41.893469344918834, -10, 10), -39.36064931463214], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.756168319298546e-10 [[(-26.06643313041329, -15.536654172287989, -10, 10), 9.956429074314684, 1.98, (34.19250322630939, -22.58306382877755, -10, 10), -32.009729724876756], [(34.19250322630939, -22.58306382877755, -10, 10), 3.445418942918305, 1.98, (-41.989492572942524, -48.853927431318645, -10, 10), -15.587239147446073], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.014460328072801e-10 [[(-44.89946840543374, -16.345923673981734, -10, 10), 8.934116097815982, 1.98, (-39.12569496571322, 31.49747303483833, -10, 10), -17.391087656336165], [(-39.12569496571322, 31.49747303483833, -10, 10), 5.545127517909505, 1.98, (7.214223925732799, 11.862422236362224, -10, 10), -31.518737267693773], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.4453820657710895e-10 [[(-35.3715400244454, 16.00604560495169, -10, 10), 7.287596263750063, 1.98, (-42.516518203263956, -42.953811428316335, -10, 10), -38.27924536967296], [(-42.516518203263956, -42.953811428316335, -10, 10), 4.885082125668649, 1.98, (21.36223253514484, 44.784795791330126, -10, 10), -25.130694032673976], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
3.4206832182142963e-10 [[(-43.672887760230104, 17.07086059005327, -10, 10), 8.82263791529184, 1.98, (11.415485813939641, -34.884678518181154, -10, 10), -33.741061921507885], [(11.415485813939641, -34.884678518181154, -10, 10), 1.946980490032157, 1.98, (45.2129270666926, 47.3212838915385, -10, 10), -10.776241205590166], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.0487113518978435e-10 [[(-32.41225899730438, -19.463909786813936, -10, 10), 3.882276997566554, 1.98, (-39.128168192512426, 16.574932198749515, -10, 10), -17.334835971524445], [(-39.128168192512426, 16.574932198749515, -10, 10), 8.633126035833532, 1.98, (-6.622644722740967, -46.80918033523258, -10, 10), -37.12531520934155], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
6.86856955448171e-10 [[(-18.281050000637467, 11.499596207886487, -10, 10), 8.182472717637925, 1.98, (-21.21963279725304, -19.172704713687406, -10, 10), -39.66283124868908], [(-21.21963279725304, -19.172704713687406, -10, 10), 6.2691235081343555, 1.98, (-23.230675253371846, -38.89613223397305, -10, 10), -29.428576055831137], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.794759391779018e-10 [[(2.9837556099586493, -41.8883789471347, -10, 10), 5.985579336761782, 1.98, (-29.191876915348235, 27.97670725186846, -10, 10), -5.452989298491773], [(-29.191876915348235, 27.97670725186846, -10, 10), 7.643297107323379, 1.98, (23.308654993974333, -16.14370069863339, -10, 10), -38.88844346836416], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.884319115255775e-10 [[(-44.91238268518948, 14.547911538087632, -10, 10), 9.632623060271236, 1.98, (-36.61114321885138, -17.29702867184798, -10, 10), -19.82639553207477], [(-36.61114321885138, -17.29702867184798, -10, 10), 6.207861204316779, 1.98, (-5.987412940553161, -21.742757696439664, -10, 10), -33.03104436600346], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.697802712972752e-12 [[(-29.714580770099687, -17.183874548570188, -10, 10), 7.7359657825124915, 1.98, (-19.089106595470817, 26.98528534345199, -10, 10), -36.079351511650586], [(-19.089106595470817, 26.98528534345199, -10, 10), 6.059548037942002, 1.98, (38.559191516061276, 24.622504901582243, -10, 10), -28.230566090082657], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
9.500710358328863e-12 [[(-22.36508821743216, 17.702857600106604, -10, 10), 6.356385360573133, 1.98, (35.58332771792275, -28.27395982910027, -10, 10), -38.72553832214583], [(35.58332771792275, -28.27395982910027, -10, 10), 6.729372297070194, 1.98, (36.30290687478788, -20.756319514578824, -10, 10), -28.48377506605916], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
